cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(1)_pft2,cfall(1)_pft3,cfall(1)_pft4,cfall(2)_pft2,cfall(2)_pft3,cfall(2)_pft4,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(1)_pft2,nfall(1)_pft3,nfall(1)_pft4,nfall(2)_pft2,nfall(2)_pft3,nfall(2)_pft4,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(1)_pft2,krb(1)_pft3,krb(1)_pft4,krb(2)_pft2,krb(2)_pft3,krb(2)_pft4,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.035058314200433545,0.036483591510541744,0.038963738685684576,0.0421250671629911,0.02944330002127521,0.0019520630955272619,0.0,0.0038875388444824218,0.0001412891259362387,0.020124748091479,0.008695654232479156,0.01764790106718399,0.029741632921573505,0.023436011431860065,0.034788914246648935,0.015113573489231842,0.031985743004297934,0.0,0.04721002314518713,0.043666215560228316,0.031059900538245068,0.025440861961303747,-0.7033635131933867,-0.9026897964971207,-0.8596375950044155,-3.1605958699234034,-0.9414572496584044,-7.726297734926188,0.0,-5.0521154966736255,-4.733003055574011,-3.0607340496288433,-5.777597372327518,4.346476171089852,0.3972374337817649,0.23903971529950185,0.0034511306140521097,2.0675813147586477e-06
0.03563040089558592,0.034446543620425284,0.04019699630580687,0.04240871175453248,0.03114763198136207,0.0020240047406062402,0.0,0.003713104627813647,0.00013981803987480544,0.020458399836170205,0.008801245362969607,0.016925338908452672,0.030734472274614472,0.023698291117896998,0.034249409166685056,0.014895079099024338,0.03293610804571095,0.0,0.047951297234551146,0.04531277940751378,0.030716801563591974,0.02550118167884944,-0.7390852760095822,-0.856183616676262,-0.8997881030907869,-3.0249827787142523,-0.8820840987304547,-7.515270983683553,0.0,-4.869445645165126,-4.7310833891008475,-2.9769000549086093,-5.991121689378385,4.376489053972853,0.38519871808578127,0.2304256089970659,0.0036491055653390335,1.9392888937140586e-06
0.034354849931293105,0.03393912860929535,0.042503666333683694,0.04524456150409588,0.02991256004724593,0.0020401706283495846,0.0,0.003844062327746413,0.00013648612099704342,0.019834049829326184,0.00864025051922031,0.01708219826803342,0.029662866025972654,0.023611557018560284,0.03608606296034575,0.014904825497344773,0.031954322383838954,0.0,0.04668179144157525,0.045611933720954005,0.03133548871974336,0.02395218921443651,-0.7160534194026499,-0.8481678662118071,-0.8795937231554956,-3.057195247514214,-0.8748767920616987,-7.576256424535624,0.0,-5.242328595378875,-4.7385993177454955,-3.15988812127084,-5.787952320758929,4.6477799029873355,0.37694553853491714,0.2308704822403275,0.003461152575042316,2.064963494534791e-06
0.03351228758683046,0.036540469761296324,0.04069494708468746,0.045341350536303726,0.03115497602962724,0.0020365667750095505,0.0,0.0038125140111736006,0.00014642336358055842,0.019790879334967374,0.008615222429239412,0.016666275842899612,0.03193094647937084,0.02399642388768375,0.03744110577361674,0.014108500885479089,0.03265807717370842,0.0,0.04814433805840834,0.044680066201555256,0.032045111645966996,0.025642720728604677,-0.7190387619205831,-0.8894133289348338,-0.9001179336978204,-3.0854638795061606,-0.9022028913701943,-7.444081224816891,0.0,-5.212605493473191,-4.697085118421606,-3.0427336637537166,-5.762568266407812,4.305693535161398,0.38030045978364047,0.23010504344179247,0.003585004054999623,1.945954063637767e-06
0.03367641031117802,0.03516464196975016,0.04151955749682378,0.044665301876146306,0.029608524528631445,0.001989052773234012,0.0,0.0037588831097562546,0.0001416312263686881,0.020641120368229432,0.008389344576822765,0.017533199275159363,0.030102779891253137,0.024417046078171915,0.036462677463947706,0.014748909516982668,0.033595381221867296,0.0,0.04662708606393473,0.04419035749298858,0.03257472498495932,0.02439314756305624,-0.7482552991861569,-0.8332502586123905,-0.9083465821789174,-2.9995951221940356,-0.8736350169246041,-7.546919900527482,0.0,-5.207914200265822,-4.665971417040258,-2.9458124380518846,-5.766805985218688,4.308062647196825,0.37028188199643275,0.2404456378130314,0.003424674426538852,1.9932990999718228e-06
0.033035233413016014,0.03638041547352323,0.040563730631669744,0.04239576177316576,0.02888440329116217,0.001908070474888483,0.0,0.003829053512003403,0.00013955319302454432,0.01983111993108231,0.008840786352727236,0.016727868599139144,0.03218542169018918,0.023688591313637396,0.03572164846177547,0.01499784693143118,0.031319483314987025,0.0,0.04705085845354076,0.04575968693086872,0.031082241665502625,0.026056100912845027,-0.7222686109521363,-0.8585896722100272,-0.9005694832605066,-3.0631091209214847,-0.8659858512939939,-8.143646650314066,0.0,-4.887442651108279,-4.572636629856507,-3.022864821489906,-5.628744522792165,4.4530721407021225,0.3820124155750608,0.22936561660096075,0.0036482344610823444,2.0787432193845698e-06
0.03375980667343674,0.03441183281771674,0.04036677247885211,0.04202211525135509,0.031216209267418138,0.001978193845008647,0.0,0.003796285951376551,0.0001371458945590548,0.02086757237716474,0.008812448734992647,0.017068390840381795,0.03241775177845027,0.02372298943740746,0.03644928429106933,0.014465684000436605,0.032240312356261014,0.0,0.048638533058437364,0.04399468295039773,0.03329249922526877,0.026101369903079923,-0.6919409010545453,-0.8614543903088355,-0.8621375160353228,-3.058311506694641,-0.9097895738682166,-7.971818348954334,0.0,-5.2670011651560715,-4.748523014851047,-2.9604278788272635,-5.852013240963486,4.582677290799068,0.373623398266702,0.23212258400744618,0.0034217352323782572,1.9416531647849284e-06
0.03542006068117078,0.035719094403791146,0.039226420327098686,0.04298281856088364,0.028836214339497828,0.002081140741475531,0.0,0.00383108398635981,0.0001358037163805546,0.0196283281433615,0.008682806260666913,0.017713975504549864,0.03093616463081711,0.024210773661544484,0.03575406004531782,0.014887526768830013,0.030590677852670663,0.0,0.049105646226965685,0.04373101457788938,0.03078200589867295,0.025484005982929818,-0.7543129352910446,-0.8645925292225527,-0.863914955878781,-3.184804051306252,-0.9114319488321532,-8.009755252489152,0.0,-5.324224581076937,-4.507015546778542,-2.9989286631442993,-5.940163722843186,4.3164368941926385,0.374983464720571,0.2392771830199094,0.003532330636620078,1.9313116187757158e-06
0.03405034365473213,0.03384448950952288,0.040522249474973196,0.04280365162110521,0.029509016552119932,0.001934360542337731,0.0,0.003868787090483025,0.00013681681589040377,0.019467543668589094,0.008705571768872976,0.016284557385544303,0.03231709601739359,0.023274527171141614,0.03720947972079976,0.014577355368252677,0.032357349913961164,0.0,0.050259537456934754,0.04486302614163315,0.031914230434584814,0.02512259836164156,-0.6937258027747242,-0.8325350487702899,-0.9430034762101249,-2.9633379555168204,-0.9189162358804273,-7.869760521285243,0.0,-5.043981909197309,-4.603934727135028,-2.903540787422543,-5.999188563191657,4.592862786101642,0.37535403826508196,0.2476600772774875,0.0036612265358318408,2.0083570855288935e-06
0.032837906437591394,0.033363155690437026,0.040559123577083994,0.04570426510547466,0.030624421620384118,0.0020882553047215056,0.0,0.003952818114645091,0.00013795326256046034,0.020462563826197402,0.008834769564583036,0.017371714588718733,0.030061465032616284,0.02378289956364632,0.0352377092283798,0.014809604625148907,0.031749715040281075,0.0,0.04718729468426842,0.04374116977249782,0.031451673488971904,0.024496465312792242,-0.694451058453986,-0.8480973949536604,-0.8882596288379923,-3.142996330625536,-0.9342151621647864,-7.960725051371093,0.0,-5.166103149608474,-4.699329694081094,-3.167002688047707,-5.998744617680512,4.335883475740057,0.37809522710499766,0.2346370473527791,0.003535205794593737,2.0062164979799154e-06
